"Date","Price","Open","High","Low","Vol.","Change %"
"08-04-2021","2,078.45","1,961.75","2,078.45","1,961.75","18.42K","5.99%"
"07-04-2021","1,961.01","2,113.48","2,113.48","1,961.01","36.36K","-7.20%"
"06-04-2021","2,113.19","2,104.78","2,113.19","2,072.31","20.02K","0.37%"
"05-04-2021","2,105.36","2,074.79","2,111.85","2,015.68","21.79K","1.47%"
"04-04-2021","2,074.79","2,007.82","2,074.79","2,007.82","20.17K","3.33%"
"03-04-2021","2,007.98","2,133.62","2,133.62","2,007.98","29.54K","-5.90%"
"02-04-2021","2,133.99","1,967.42","2,133.99","1,967.42","23.86K","8.47%"
"01-04-2021","1,967.33","1,920.69","1,967.33","1,909.88","23.96K","2.56%"
"31-03-2021","1,918.24","1,841.40","1,918.24","1,815.51","28.97K","4.18%"
"30-03-2021","1,841.29","1,816.66","1,841.29","1,795.44","13.17K","1.38%"
"29-03-2021","1,816.19","1,687.90","1,816.19","1,687.90","17.01K","7.64%"
"28-03-2021","1,687.27","1,711.85","1,712.81","1,687.27","12.72K","-1.44%"
"27-03-2021","1,711.84","1,698.95","1,711.84","1,681.15","15.59K","0.76%"
"26-03-2021","1,698.95","1,587.86","1,698.95","1,587.86","16.47K","7.00%"
"25-03-2021","1,587.86","1,586.13","1,619.02","1,579.73","27.95K","0.12%"
"24-03-2021","1,585.97","1,668.78","1,695.74","1,558.99","27.34K","-4.96%"
"23-03-2021","1,668.77","1,682.86","1,700.43","1,665.81","21.87K","-0.85%"
"22-03-2021","1,683.07","1,783.10","1,784.54","1,683.07","21.78K","-5.62%"
"21-03-2021","1,783.34","1,805.54","1,805.54","1,767.43","16.05K","-1.21%"
"20-03-2021","1,805.25","1,807.99","1,829.85","1,805.25","13.76K","-0.15%"
"19-03-2021","1,807.90","1,777.75","1,808.76","1,777.75","15.52K","1.70%"
"18-03-2021","1,777.75","1,823.19","1,828.74","1,777.75","18.46K","-2.47%"
"17-03-2021","1,822.78","1,806.61","1,822.78","1,764.40","26.02K","0.95%"
"16-03-2021","1,805.66","1,793.78","1,805.66","1,725.16","33.53K","0.70%"
"15-03-2021","1,793.09","1,849.13","1,849.13","1,778.77","38.65K","-3.03%"
"14-03-2021","1,849.13","1,922.48","1,922.48","1,849.13","25.13K","-3.80%"
"13-03-2021","1,922.10","1,765.93","1,922.10","1,765.93","24.92K","8.84%"
"12-03-2021","1,765.93","1,823.82","1,823.82","1,755.10","33.17K","-3.16%"
"11-03-2021","1,823.61","1,794.88","1,823.61","1,788.97","41.29K","1.62%"
"10-03-2021","1,794.51","1,869.88","1,869.88","1,772.25","41.00K","-3.99%"
"09-03-2021","1,869.16","1,835.91","1,869.16","1,814.00","31.72K","1.99%"
"08-03-2021","1,832.76","1,727.86","1,832.76","1,696.88","48.02K","6.23%"
"07-03-2021","1,725.31","1,652.04","1,725.31","1,652.04","36.75K","4.61%"
"06-03-2021","1,649.23","1,528.55","1,649.23","1,528.55","39.78K","7.95%"
"05-03-2021","1,527.82","1,539.58","1,539.58","1,459.25","58.91K","-0.70%"
"04-03-2021","1,538.58","1,567.76","1,572.83","1,538.58","57.77K","-1.88%"
"03-03-2021","1,568.08","1,485.66","1,609.57","1,485.66","37.54K","5.49%"
"02-03-2021","1,486.50","1,570.46","1,570.46","1,458.62","46.43K","-5.31%"
"01-03-2021","1,569.79","1,418.28","1,569.79","1,418.28","46.55K","10.69%"
"28-02-2021","1,418.23","1,457.94","1,457.94","1,353.89","84.53K","-2.74%"
"27-02-2021","1,458.20","1,446.13","1,486.49","1,446.13","45.80K","0.90%"
"26-02-2021","1,445.20","1,482.26","1,482.26","1,444.13","75.85K","-2.30%"
"25-02-2021","1,479.25","1,622.89","1,622.89","1,479.25","47.22K","-8.89%"
"24-02-2021","1,623.51","1,577.40","1,697.74","1,565.86","64.14K","2.89%"
"23-02-2021","1,577.89","1,777.19","1,777.19","1,509.28","130.47K","-11.21%"
"22-02-2021","1,777.10","1,934.82","1,934.82","1,777.10","54.58K","-8.10%"
"21-02-2021","1,933.78","1,915.74","1,956.64","1,915.74","17.14K","0.94%"
"20-02-2021","1,915.74","1,957.69","2,012.66","1,915.74","21.21K","-2.02%"
"19-02-2021","1,955.16","1,938.61","1,955.16","1,915.69","9.34K","0.92%"
"18-02-2021","1,937.25","1,851.65","1,937.25","1,851.65","8.64K","4.86%"
"17-02-2021","1,847.48","1,781.83","1,847.48","1,765.68","9.76K","3.64%"
"16-02-2021","1,782.57","1,779.81","1,788.57","1,779.81","20.06K","0.16%"
"15-02-2021","1,779.72","1,800.69","1,807.74","1,779.72","22.44K","-1.16%"
"14-02-2021","1,800.69","1,815.05","1,840.23","1,800.69","10.66K","-0.77%"
"13-02-2021","1,814.61","1,838.63","1,849.83","1,807.44","16.66K","-1.33%"
"12-02-2021","1,839.14","1,785.73","1,839.14","1,762.38","13.64K","3.03%"
"11-02-2021","1,785.00","1,741.66","1,792.87","1,741.66","22.44K","2.53%"
"10-02-2021","1,740.96","1,769.56","1,801.82","1,740.96","29.42K","-1.61%"
"09-02-2021","1,769.41","1,748.86","1,769.41","1,748.86","29.05K","1.18%"
"08-02-2021","1,748.86","1,612.28","1,748.86","1,612.28","32.34K","8.50%"
"07-02-2021","1,611.83","1,677.70","1,677.70","1,575.94","32.23K","-3.89%"
"06-02-2021","1,677.06","1,719.59","1,719.59","1,658.99","18.63K","-2.49%"
"05-02-2021","1,719.84","1,595.22","1,735.11","1,595.22","24.42K","7.81%"
"04-02-2021","1,595.22","1,662.39","1,662.39","1,595.22","39.27K","-4.04%"
"03-02-2021","1,662.39","1,512.26","1,662.39","1,512.26","30.56K","10.01%"
"02-02-2021","1,511.11","1,373.33","1,511.11","1,373.33","48.87K","10.05%"
"01-02-2021","1,373.07","1,313.12","1,373.07","1,313.12","28.43K","4.58%"
"31-01-2021","1,312.93","1,375.97","1,375.97","1,312.93","22.42K","-4.58%"
"30-01-2021","1,375.95","1,378.77","1,378.77","1,349.55","36.64K","-0.21%"
"29-01-2021","1,378.79","1,328.09","1,415.69","1,321.51","71.27K","3.82%"
"28-01-2021","1,328.12","1,238.18","1,328.12","1,238.18","39.26K","6.99%"
"27-01-2021","1,241.35","1,365.52","1,365.52","1,241.35","75.75K","-9.09%"
"26-01-2021","1,365.52","1,319.49","1,365.52","1,319.49","61.07K","3.52%"
"25-01-2021","1,319.14","1,390.67","1,408.39","1,319.14","59.20K","-5.13%"
"24-01-2021","1,390.43","1,233.22","1,390.43","1,233.22","35.86K","12.75%"
"23-01-2021","1,233.22","1,233.23","1,259.55","1,233.22","43.02K","-0.07%"
"22-01-2021","1,234.08","1,111.66","1,234.08","1,110.07","114.68K","11.13%"
"21-01-2021","1,110.48","1,377.50","1,377.50","1,110.48","139.43K","-19.38%"
"20-01-2021","1,377.50","1,368.05","1,389.97","1,316.33","101.38K","0.63%"
"19-01-2021","1,368.90","1,257.91","1,383.75","1,257.91","104.46K","8.82%"
"18-01-2021","1,257.91","1,232.88","1,257.91","1,225.65","81.27K","1.98%"
"17-01-2021","1,233.54","1,228.50","1,233.54","1,183.11","145.53K","0.41%"
"16-01-2021","1,228.51","1,168.81","1,267.39","1,168.81","159.59K","5.11%"
"15-01-2021","1,168.81","1,232.34","1,232.34","1,168.81","237.73K","-5.22%"
"14-01-2021","1,233.17","1,010.59","1,233.17","1,010.59","127.91K","22.02%"
"13-01-2021","1,010.59","1,050.54","1,066.96","1,010.59","49.79K","-3.75%"
"12-01-2021","1,050.01","1,086.75","1,117.60","1,050.01","100.61K","-3.55%"
"11-01-2021","1,088.71","1,255.39","1,255.39","984.99","87.80K","-13.32%"
"10-01-2021","1,256.08","1,333.96","1,339.14","1,256.08","68.07K","4.48%"
"06-01-2021","1,202.23","1,099.95","1,202.23","1,099.95","105.94K","9.31%"
"05-01-2021","1,099.82","1,042.01","1,099.82","1,008.63","126.33K","5.42%"
"04-01-2021","1,043.28","977.56","1,043.28","937.88","133.86K","6.70%"
"03-01-2021","977.80","774.56","977.80","774.56","121.09K","26.24%"
"02-01-2021","774.55","729.15","779.01","729.15","98.63K","6.23%"
"01-01-2021","729.15","736.15","739.32","728.35","73.41K","-0.90%"
